game_month,batter_team,is_batter_lefty,is_pitcher_lefty,bb_type,bearing,pitch_name,park_name,inning,outs_when_up,balls,strikes,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
7,ARI,1,0,ground_ball,left,Split-Finger,Chase Field,2,2,0,2,-0.85,2.71,85.3,99,-23,0
8,PHI,1,0,line_drive,right,Split-Finger,Citizens Bank Park,2,2,3,1,-0.7,2.31,85.5,99.1,26,1
7,PHI,1,0,fly_ball,right,Slider,Citizens Bank Park,5,2,2,2,0.38,2.35,81.6,83.9,31,0
9,BAL,0,1,ground_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,2,0,2,2,0.01,2.61,95.6,82.2,-33,0
9,PIT,0,1,ground_ball,center,4-Seam Fastball,PNC Park,9,0,0,0,-0.19,1.77,89.6,106.2,4,0
9,STL,1,0,line_drive,center,Changeup,Miller Park,6,1,0,0,-0.36,2.51,88.5,104.8,28,1
10,TB,0,1,ground_ball,center,Curveball,Tropicana Field,6,0,1,2,0.42,1.83,79.9,105.3,1,0
9,BAL,0,1,ground_ball,left,Sinker,Oriole Park at Camden Yards,6,0,2,0,-0.12,1.82,94,100,-6,0
9,CLE,0,1,ground_ball,left,Changeup,Progressive Field,1,2,2,2,0.25,1.35,85.1,83.6,7,0
8,HOU,1,0,line_drive,center,4-Seam Fastball,Chase Field,8,2,2,1,-0.62,2.39,94.4,104.6,8,0
9,TB,0,1,fly_ball,center,Slider,Tropicana Field,4,0,1,1,0.17,3.19,85,109.2,24,1
9,LAD,1,1,line_drive,right,Sinker,Coors Field,4,0,0,0,0.77,2.97,89.8,109.9,20,1
9,TB,1,0,line_drive,center,Changeup,Tropicana Field,6,0,0,1,0.38,1.47,90.3,95,25,1
10,MIA,0,1,fly_ball,left,Sinker,SunTrust Park,2,0,1,0,-0.35,2.81,93,105.3,29,1
9,ATL,1,0,line_drive,center,4-Seam Fastball,Nationals Park,9,2,0,0,-0.45,1.98,97.6,97.7,26,0
8,MIN,0,0,ground_ball,center,Slider,Kauffman Stadium,4,1,3,2,0.47,2.25,85.2,105.2,1,0
7,SF,1,0,popup,center,Split-Finger,Oracle Park,6,1,0,1,0.26,2.11,87.6,76.3,86,0
9,WSH,0,1,fly_ball,right,4-Seam Fastball,Nationals Park,5,0,3,1,0.22,3,92.4,100.5,45,0
9,HOU,0,0,ground_ball,left,Curveball,Minute Maid Park,4,0,0,1,0.36,2.08,84.7,88.3,-21,0
7,HOU,1,1,ground_ball,center,Slider,Minute Maid Park,5,1,0,1,-0.92,1.92,84.5,81.5,-14,0
9,BAL,0,0,ground_ball,left,Slider,Rogers Centre,2,2,1,2,0.94,1.91,81,94.9,-2,0
7,MIA,1,0,line_drive,left,4-Seam Fastball,Citizens Bank Park,6,0,1,1,0.51,2.74,97.7,72.2,14,0
8,BAL,1,0,ground_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,7,1,2,1,0.14,1.78,93.7,103.7,-17,0
7,STL,0,0,fly_ball,center,4-Seam Fastball,Busch Stadium III,5,0,0,1,-0.4,3.19,91.5,80.8,41,0
8,NYY,1,0,line_drive,center,Sinker,Citizens Bank Park,2,2,2,1,-0.66,2.27,94.8,76.6,19,0
8,DET,1,0,fly_ball,center,Cutter,Comerica Park,3,0,0,0,0.23,2.38,85.6,103.8,36,1
7,STL,0,1,fly_ball,right,4-Seam Fastball,Target Field,2,0,2,2,0.33,2.98,87.1,98,39,0
9,WSH,0,1,line_drive,left,Slider,Marlins Park,1,0,1,1,0.45,1.49,77.5,78.7,14,0
8,CLE,0,0,line_drive,center,Sinker,Great American Ballpark,8,0,2,2,0.16,2.19,94.4,101.4,29,1
8,CLE,0,1,ground_ball,left,Slider,Comerica Park,6,2,0,0,-0.21,2.57,89.6,91.4,-20,0
8,KC,0,0,line_drive,left,Slider,Kauffman Stadium,1,0,1,2,0.52,2.49,82.5,96.5,14,0
8,TB,1,0,ground_ball,center,4-Seam Fastball,Tropicana Field,2,1,3,1,-0.85,2.1,95.4,87.2,-17,0
8,COL,1,0,fly_ball,center,4-Seam Fastball,T-Mobile Park,8,0,1,0,-0.02,2.41,97.9,102.1,25,1
8,MIA,0,1,ground_ball,left,Changeup,Marlins Park,4,0,2,1,0.31,1.82,89.4,84.9,-19,0
7,MIN,1,1,fly_ball,left,4-Seam Fastball,Guarantee Rate Park,6,1,2,2,-0.43,2.51,89.6,85.1,50,0
8,MIA,0,0,line_drive,right,4-Seam Fastball,Rogers Centre,8,0,1,0,0.39,2.28,97.6,103.6,20,0
9,NYM,0,0,fly_ball,center,Curveball,Oriole Park at Camden Yards,2,0,2,2,-0.15,1.82,79.7,93.7,42,0
9,BAL,1,0,line_drive,right,Sinker,Citi Field,5,2,3,2,0.39,2.45,93.4,107,20,1
10,LAD,0,1,fly_ball,center,Cutter,Tropicana Field,1,2,2,0,-0.22,2.24,84.1,106.4,30,1
9,CIN,0,1,fly_ball,center,Slider,Great American Ballpark,7,2,1,0,-0.19,2.8,84,97.8,31,1
9,PIT,1,0,fly_ball,center,Curveball,Kauffman Stadium,2,2,3,2,-0.01,2.56,83.5,104.7,34,1
8,COL,0,1,ground_ball,left,4-Seam Fastball,Coors Field,6,2,2,2,-0.44,2.07,91.8,93.3,3,0
9,COL,0,0,fly_ball,left,Slider,Coors Field,3,1,2,2,-0.21,2.29,84.2,95.8,31,1
9,KC,0,0,fly_ball,left,Changeup,Progressive Field,3,1,1,1,-0.58,2.24,88.1,105.5,31,1
9,DET,0,0,fly_ball,center,Slider,Comerica Park,5,1,0,0,-0.22,2.56,82.3,89.5,47,0
8,SD,1,0,fly_ball,right,4-Seam Fastball,Dodger Stadium,5,0,0,1,0.47,3.25,90.7,95.9,37,1
8,NYM,1,1,ground_ball,right,Changeup,Citi Field,3,0,1,1,0.38,2.23,86.2,78.5,1,0
7,CIN,0,1,fly_ball,center,Slider,Great American Ballpark,5,2,2,1,0.05,2.47,85,99.9,39,1
9,NYY,0,0,ground_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,6,0,2,2,-0.62,2.84,96.7,72.8,2,0
8,MIN,1,0,ground_ball,center,Sinker,Kauffman Stadium,7,2,2,1,-0.19,2.23,94.5,77,-51,0
8,LAD,0,1,ground_ball,center,4-Seam Fastball,Dodger Stadium,8,1,1,1,-0.3,2.66,91.3,95.1,-15,0
9,NYY,0,0,line_drive,right,4-Seam Fastball,New Yankee Stadium,1,1,0,0,-0.01,3.05,93,88.1,27,0
8,COL,1,0,ground_ball,left,Knuckle Curve,Dodger Stadium,4,1,1,2,-0.5,2.43,78.9,104.3,7,0
9,SD,1,0,ground_ball,left,Sinker,Petco Park,8,2,0,0,-0.24,1.78,95.5,86.4,3,0
10,CIN,1,1,ground_ball,center,Slider,SunTrust Park,7,0,1,2,-1.25,2.65,82.2,72.9,-12,0
8,SD,1,0,fly_ball,center,4-Seam Fastball,Petco Park,2,1,1,0,-0.18,2.62,94.7,85.9,34,0
8,ATL,0,0,ground_ball,left,4-Seam Fastball,New Yankee Stadium,8,0,0,0,0.48,2.65,93.1,98,-3,0
9,COL,1,0,fly_ball,center,4-Seam Fastball,Chase Field,6,2,1,2,0.42,2.33,91,104.8,27,1
8,PHI,1,1,fly_ball,right,Curveball,Citizens Bank Park,2,1,0,0,-0.14,3.06,74.6,99.8,44,1
9,SEA,0,0,fly_ball,left,Knuckle Curve,T-Mobile Park,7,2,2,2,0.31,2.37,84.3,98.8,26,1
8,NYY,0,0,fly_ball,center,Knuckle Curve,New Yankee Stadium,1,1,2,2,-0.23,3.33,82.2,110.8,29,1
8,BAL,0,0,popup,right,Curveball,Citizens Bank Park,9,2,3,2,-0.62,4.1,78.1,71.5,75,0
8,SD,0,1,ground_ball,center,4-Seam Fastball,Chase Field,1,1,2,1,0.78,1.89,93.8,96.8,-9,0
9,BAL,1,0,fly_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,9,2,1,2,0.4,2.05,93.7,86.9,47,0
8,NYY,0,0,line_drive,center,Curveball,Tropicana Field,3,2,2,2,-0.17,3.1,82,93.4,17,0
9,SD,1,0,fly_ball,right,Changeup,Angel Stadium of Anaheim,4,2,0,0,-0.23,2.06,84,102.8,29,1
9,MIN,1,0,fly_ball,center,Slider,Target Field,4,1,3,2,0.63,2.58,90.1,104.7,33,1
9,PHI,0,0,ground_ball,left,Sinker,Citizens Bank Park,4,0,0,0,-0.52,2.55,89,104.9,-3,0
8,MIN,0,0,ground_ball,right,4-Seam Fastball,Target Field,2,0,2,2,0.55,2.24,95.8,108.9,4,0
7,CLE,1,0,fly_ball,center,4-Seam Fastball,Progressive Field,1,1,0,1,0.43,2.28,97.3,106,32,1
9,TEX,0,1,ground_ball,left,Sinker,Minute Maid Park,3,1,3,1,0.19,2.53,90.4,89.1,-50,0
8,SEA,1,0,ground_ball,center,Changeup,Angel Stadium of Anaheim,1,0,0,1,0.74,1.63,80.7,45,-37,0
8,STL,0,0,fly_ball,right,4-Seam Fastball,Busch Stadium III,2,0,0,0,-0.44,2.63,94.4,93.6,44,0
9,COL,0,1,fly_ball,center,4-Seam Fastball,Coors Field,2,0,2,2,0.1,3.52,92.6,106.2,43,1
9,MIN,1,0,fly_ball,center,Changeup,Target Field,8,0,2,2,-0.17,1.11,87,97.6,29,0
9,ARI,1,0,ground_ball,center,4-Seam Fastball,Chase Field,1,1,2,2,0.4,1.55,99.3,102.6,-27,0
9,DET,1,0,ground_ball,center,Sinker,Kauffman Stadium,2,1,2,0,0.2,2.55,93.5,103.6,-5,0
8,ATL,0,0,fly_ball,right,Slider,SunTrust Park,3,1,2,1,0.35,3.06,91.1,98.8,41,1
8,CHC,0,1,fly_ball,center,4-Seam Fastball,Kauffman Stadium,1,0,0,0,-0.02,3.06,93.3,87.7,33,0
9,ATL,0,0,fly_ball,center,Cutter,SunTrust Park,1,0,3,1,-0.06,2.38,89.7,112.9,32,1
9,OAK,1,1,line_drive,right,Sinker,RingCentral Coliseum,2,0,0,0,0.28,2.55,91.9,111.8,12,0
9,PIT,0,1,fly_ball,right,4-Seam Fastball,Progressive Field,9,2,1,0,-0.3,3.31,90.8,88.4,32,0
8,CWS,1,0,ground_ball,left,Changeup,Miller Park,1,1,2,1,-0.89,2.54,87.4,62.8,-27,0
9,TOR,0,0,fly_ball,right,4-Seam Fastball,Rogers Centre,7,0,1,1,0.32,2.86,96.2,87.9,56,0
9,TB,0,1,line_drive,center,Slider,Oriole Park at Camden Yards,4,2,0,1,0.19,2.54,84.8,106.4,27,1
8,BOS,1,1,ground_ball,center,Sinker,New Yankee Stadium,9,2,0,0,0.54,1.64,94.5,92.8,-37,0
8,BOS,1,0,line_drive,left,4-Seam Fastball,Fenway Park,8,0,2,2,-0.07,2.84,91.4,81.6,18,0
8,NYM,1,0,line_drive,right,Sinker,Citi Field,9,0,0,1,0.04,1.36,90.5,79.9,17,0
8,LAA,0,0,ground_ball,left,Changeup,Angel Stadium of Anaheim,5,0,0,1,-0.32,1.34,85,83.7,0,0
9,HOU,0,1,popup,center,4-Seam Fastball,Dodger Stadium,6,0,1,2,0.11,3.63,92.5,70.7,48,0
8,PIT,0,0,fly_ball,right,Sinker,PNC Park,1,0,2,1,-0.25,3.25,96.4,70.4,36,0
9,LAD,0,1,fly_ball,center,Sinker,Dodger Stadium,7,0,3,1,-0.07,2.28,88.6,102,31,1
8,LAA,0,0,fly_ball,right,4-Seam Fastball,RingCentral Coliseum,1,1,2,2,-0.11,2.17,95.8,86.2,52,0
9,SF,0,1,ground_ball,center,4-Seam Fastball,Oracle Park,2,1,2,1,0.65,1.71,95.8,105.7,5,0
9,KC,0,0,ground_ball,left,Cutter,Kauffman Stadium,9,0,0,1,0.21,1.65,90.6,89.7,-16,0
9,HOU,1,0,popup,left,Sinker,Target Field,9,0,0,1,-0.22,2.16,86,81.2,70,0
7,DET,0,0,popup,right,4-Seam Fastball,Great American Ballpark,3,1,1,1,-0.91,2.96,97.1,62.1,41,0
8,NYM,1,0,line_drive,left,Sinker,Citi Field,2,1,0,0,-0.39,2.3,95.8,92.3,25,0
9,OAK,0,0,line_drive,center,4-Seam Fastball,RingCentral Coliseum,1,2,3,1,0.61,2.24,95.5,101.5,16,0
9,SD,1,1,ground_ball,left,Slider,Petco Park,5,2,2,2,-0.17,1.88,83,96,-17,0
9,TOR,0,1,fly_ball,center,4-Seam Fastball,Fenway Park,6,1,0,1,-0.3,3.44,93.5,106,37,1
8,MIA,1,0,fly_ball,center,Slider,Citi Field,2,0,1,0,0.81,2.64,88.3,96.3,54,0
9,BOS,0,0,line_drive,left,Split-Finger,Fenway Park,3,0,1,0,-1.02,1.97,90.3,76.6,13,0
9,MIL,1,0,fly_ball,center,4-Seam Fastball,Comerica Park,8,2,0,0,0.01,3.04,92.7,98.1,49,0
7,LAA,1,0,fly_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,9,1,2,2,0.65,2.35,97.3,105.4,31,1
9,ATL,0,0,ground_ball,left,Sinker,SunTrust Park,7,2,0,2,-0.19,2.02,88.7,110,6,0
7,OAK,1,1,fly_ball,center,Curveball,RingCentral Coliseum,10,1,0,0,-0.03,2.39,77.8,105.6,31,1
9,MIL,0,0,ground_ball,left,Cutter,Great American Ballpark,6,0,1,1,0.37,2.68,86.3,93.9,-11,0
9,ATL,0,0,ground_ball,center,Slider,SunTrust Park,7,1,2,2,0.73,2.58,89,99.3,-4,0
8,SD,0,0,ground_ball,center,Slider,Coors Field,8,2,0,0,0.12,1.99,86.2,33.1,-33,0
7,BOS,0,0,fly_ball,left,Curveball,Citi Field,7,1,2,2,0.05,2.3,79.1,102.6,30,1
9,MIA,1,0,ground_ball,center,4-Seam Fastball,SunTrust Park,6,0,3,2,0.14,2.2,95.5,102.2,6,0
8,CHC,1,1,ground_ball,center,Sinker,Wrigley Field,3,0,2,2,0.36,2.03,87.6,94.9,-15,0
8,ATL,0,0,ground_ball,right,Changeup,Marlins Park,8,1,1,1,0.25,2.3,81.8,101.8,7,0
9,TB,0,1,fly_ball,center,Cutter,Tropicana Field,4,1,0,0,-0.38,2.95,87.1,108.4,26,1
8,TB,0,0,ground_ball,left,4-Seam Fastball,Fenway Park,9,2,0,1,-0.05,2.57,91.5,87.3,-26,0
7,SD,0,0,ground_ball,left,Split-Finger,Oracle Park,3,2,2,2,-0.44,1.84,83.9,94.5,6,0
8,CHC,1,0,fly_ball,center,Slider,Great American Ballpark,3,0,0,2,0.31,1.98,82.3,86.3,46,0
7,TEX,1,1,fly_ball,right,Sinker,Globe Life Park,2,0,1,0,0.36,3.13,92.7,109.1,31,1
9,KC,0,0,line_drive,left,4-Seam Fastball,Miller Park,1,0,1,1,0.06,2.6,88.8,90.2,17,0
9,NYM,0,0,fly_ball,left,Knuckle Curve,Citizens Bank Park,6,1,2,2,-0.57,1.44,79.9,99.5,36,1
9,ARI,0,1,ground_ball,left,Slider,Chase Field,2,0,1,2,-0.75,2.18,88.6,70,-27,0
9,WSH,0,1,fly_ball,right,Sinker,Marlins Park,8,2,0,0,0.18,2.34,89.5,98.2,31,0
8,LAD,1,0,ground_ball,left,4-Seam Fastball,Dodger Stadium,6,2,1,2,-0.5,2.56,98.8,99.5,-12,0
8,TEX,0,1,line_drive,center,4-Seam Fastball,Globe Life Park,2,1,1,1,0.28,2.2,94.2,100,27,1
8,BAL,0,0,ground_ball,left,Curveball,Nationals Park,1,2,0,2,0.87,0.54,78.8,62.1,4,0
9,PHI,1,0,line_drive,center,Curveball,Citizens Bank Park,6,0,1,1,-1.06,2.65,76.5,98.7,29,1
9,MIA,0,1,fly_ball,center,Sinker,Marlins Park,1,0,1,0,-0.14,1.51,89.4,98.4,24,1
10,OAK,0,0,fly_ball,left,Sinker,RingCentral Coliseum,4,2,1,0,0.25,2.06,98.2,107.1,30,1
8,CHC,0,0,line_drive,center,Slider,Comerica Park,4,0,3,2,-0.08,3.06,89.2,107.1,26,1
9,ARI,1,1,popup,center,Slider,Oracle Park,8,2,1,1,0.04,2.24,81,95.9,61,0
9,BAL,1,0,fly_ball,right,Split-Finger,Oriole Park at Camden Yards,1,0,1,0,-0.07,2.1,86.3,98.8,31,1
8,ATL,1,0,ground_ball,center,4-Seam Fastball,SunTrust Park,2,0,1,1,0.32,1.15,92.7,69.3,-44,0
10,LAD,0,1,ground_ball,left,Curveball,Dodger Stadium,4,2,3,2,0.41,2.34,75.2,84,-21,0
8,MIN,0,0,line_drive,center,4-Seam Fastball,Target Field,7,2,3,2,0.57,3.04,92,104.8,29,1
9,OAK,1,0,fly_ball,center,4-Seam Fastball,Globe Life Park,6,1,0,0,-0.12,2.55,92.1,96.7,37,1
10,HOU,0,1,line_drive,left,Sinker,Minute Maid Park,7,2,3,2,-0.31,3.41,98.8,67.2,24,0
8,NYY,0,1,fly_ball,left,4-Seam Fastball,New Yankee Stadium,2,2,2,2,-0.54,2.91,88.8,107.9,27,1
9,PIT,0,1,ground_ball,center,4-Seam Fastball,Progressive Field,7,0,2,1,-0.5,2.29,94.8,104.6,-15,0
10,ATL,0,1,fly_ball,center,Sinker,Dodger Stadium,9,1,2,1,0.36,3.18,89.3,102.2,31,1
8,NYM,1,0,line_drive,right,Sinker,Nationals Park,4,0,3,1,-0.19,2.01,93.2,109.5,9,0
9,LAA,1,0,fly_ball,center,Sinker,Dodger Stadium,5,0,0,0,-0.16,3.22,99,108.9,21,1
9,SF,0,1,line_drive,center,Curveball,Oracle Park,6,0,1,1,-0.19,2.3,78.3,104.4,16,0
9,CIN,1,0,line_drive,center,4-Seam Fastball,Great American Ballpark,3,2,2,1,-0.57,2.28,90.2,105.6,24,1
8,NYY,0,0,line_drive,right,4-Seam Fastball,New Yankee Stadium,1,2,1,0,0.46,2.23,97.8,100.2,26,1
9,PIT,1,1,line_drive,left,4-Seam Fastball,Progressive Field,8,2,1,1,-0.66,2.14,90.1,88.7,17,0
9,ARI,0,0,fly_ball,center,Slider,Chase Field,6,1,0,2,-0.21,2.28,80.2,98.8,25,1
9,TOR,0,0,fly_ball,center,Sinker,Fenway Park,2,0,0,0,0.09,2.74,86.5,110.9,30,1
9,NYY,0,0,line_drive,left,4-Seam Fastball,New Yankee Stadium,6,2,0,0,0.18,3.2,91.4,110.7,9,0
8,TEX,0,0,ground_ball,left,Changeup,Coors Field,5,0,0,1,-0.14,2.34,84.8,100.6,-8,0
9,CWS,0,0,fly_ball,center,4-Seam Fastball,Great American Ballpark,8,0,1,0,0.08,3.19,95.4,101.1,30,1
9,CWS,0,1,line_drive,left,Slider,Guarantee Rate Park,8,1,0,2,-0.54,2.32,81.1,103.3,22,0
8,SEA,1,0,fly_ball,center,4-Seam Fastball,T-Mobile Park,1,0,2,0,-0.22,1.74,86.6,94.7,44,0
9,OAK,0,0,ground_ball,center,4-Seam Fastball,RingCentral Coliseum,3,2,0,0,-0.92,1.59,95.2,89.9,-4,0
8,BOS,0,1,ground_ball,left,Changeup,New Yankee Stadium,1,0,1,2,1.14,2,85.8,65.5,-15,0
9,CWS,1,0,fly_ball,right,4-Seam Fastball,Great American Ballpark,5,0,1,1,0.75,2.79,93.8,105.2,31,1
9,DET,1,0,ground_ball,center,4-Seam Fastball,Kauffman Stadium,2,0,0,1,0.31,2.61,93.1,85.4,-21,0
9,ARI,1,0,fly_ball,center,4-Seam Fastball,Chase Field,5,2,2,0,0.22,3.24,88.5,99.3,30,1
9,DET,0,0,line_drive,left,Slider,Target Field,6,2,1,0,0.79,2.32,86.4,76.6,19,0
8,MIA,1,0,line_drive,center,4-Seam Fastball,Marlins Park,5,0,2,1,-0.12,3.15,91.4,82.8,13,0
8,BOS,1,0,fly_ball,center,4-Seam Fastball,Fenway Park,2,2,1,2,0.35,3.23,91.8,102.8,42,1
8,NYM,0,1,fly_ball,right,Sinker,Citi Field,4,2,0,0,0.5,2.94,86.9,92.3,52,0
8,COL,1,0,line_drive,right,Sinker,Chase Field,8,1,2,0,0.49,2.71,95.2,105.6,29,1
9,LAA,0,0,fly_ball,center,Changeup,Petco Park,2,2,1,0,0.49,2.33,78.9,107.8,30,1
8,ARI,1,0,fly_ball,right,Changeup,Chase Field,8,0,1,1,-0.41,1.87,85,90.4,36,0
9,MIA,0,0,line_drive,right,Cutter,Marlins Park,7,0,1,2,0.56,2.33,90.3,97.8,31,1
8,BAL,0,0,ground_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,9,0,3,2,-0.78,2.37,96.5,70.1,-4,0
9,OAK,0,0,ground_ball,center,Sinker,Coors Field,2,1,0,0,-0.38,2.71,92.7,69.3,-1,0
8,CWS,0,0,ground_ball,left,Sinker,Miller Park,4,1,0,0,-0.48,2.11,96.8,70.6,7,0
9,CLE,1,0,line_drive,right,4-Seam Fastball,Comerica Park,8,0,0,0,-0.39,2.44,92.1,97.2,24,0
10,LAD,1,1,fly_ball,right,Curveball,Tropicana Field,3,2,2,2,0.38,2.6,73.9,104.6,33,1
9,CWS,0,0,line_drive,center,4-Seam Fastball,Great American Ballpark,8,0,0,1,0.14,3.89,94.9,109.1,29,1
7,MIA,0,0,fly_ball,center,4-Seam Fastball,Citizens Bank Park,2,0,1,1,0.35,2.24,89.5,103.5,31,1
7,SF,0,0,line_drive,center,4-Seam Fastball,Oracle Park,5,1,0,2,0.62,2.28,96,98.9,19,0
10,HOU,1,1,ground_ball,center,4-Seam Fastball,Minute Maid Park,5,2,2,2,-0.65,2.46,96.5,107.7,-15,0
8,SD,0,0,fly_ball,center,4-Seam Fastball,Petco Park,4,1,0,1,-0.15,2.55,90.2,106,21,1
8,TOR,0,0,ground_ball,left,Sinker,Rogers Centre,8,0,3,2,-0.5,1.88,92.6,95.2,-15,0
9,MIA,0,0,line_drive,left,Slider,Marlins Park,4,2,3,2,0.03,2.16,84.8,100.7,30,1
9,KC,0,0,fly_ball,center,Changeup,Kauffman Stadium,3,0,1,0,-0.43,1.41,85.5,108.7,23,1
9,PIT,1,0,line_drive,center,4-Seam Fastball,PNC Park,2,0,3,2,0.18,2.37,87.1,110.8,25,1
7,CWS,1,0,fly_ball,left,4-Seam Fastball,Progressive Field,2,0,3,2,-0.38,2.99,91,91.4,62,0
7,BAL,1,0,line_drive,right,Changeup,Fenway Park,4,2,3,2,-0.37,1.12,80.2,102.7,23,1
9,STL,1,1,popup,center,4-Seam Fastball,Busch Stadium III,3,2,3,2,0.74,2.73,86.8,88.5,56,0
8,MIN,1,1,ground_ball,center,Changeup,Kauffman Stadium,3,0,0,0,0.68,3.91,78.1,34.1,-28,0
9,CHC,1,0,fly_ball,center,4-Seam Fastball,Guarantee Rate Park,2,2,3,2,-0.38,2.61,98.6,103.9,32,1
9,ARI,1,0,ground_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,3,0,0,0,0.14,1.91,86.8,100.2,10,0
9,DET,0,0,line_drive,center,Split-Finger,Target Field,4,0,1,2,0.07,1.28,83.7,98.9,16,0
9,MIA,0,1,line_drive,center,4-Seam Fastball,SunTrust Park,1,2,2,0,-0.63,1.93,95,100.4,20,0
8,NYM,1,0,fly_ball,center,4-Seam Fastball,New Yankee Stadium,6,2,0,2,-0.53,2.84,97.7,107,22,1
8,STL,1,0,line_drive,center,4-Seam Fastball,Busch Stadium III,2,0,0,0,0.27,3.11,93.8,106.1,28,1
8,CLE,1,0,fly_ball,right,Changeup,Progressive Field,2,0,0,1,-0.01,1.43,85.2,74.3,35,0
8,MIL,0,1,line_drive,center,Cutter,Wrigley Field,3,2,2,2,0.79,2.17,88,108,24,1
7,MIA,1,0,line_drive,center,Knuckle Curve,Citizens Bank Park,6,1,0,0,0.2,2.22,82,104.8,29,1
9,TEX,1,1,popup,center,Curveball,Angel Stadium of Anaheim,1,2,1,0,-0.38,2.1,78,75.9,58,0
8,HOU,0,0,fly_ball,center,4-Seam Fastball,Chase Field,8,1,2,2,0.23,3.26,96.1,102.4,30,1
8,KC,1,1,line_drive,center,Slider,Kauffman Stadium,4,0,1,0,-0.16,2.26,81.4,101,24,1
8,SF,1,1,line_drive,center,Sinker,Oracle Park,8,2,1,2,-0.39,1.49,89,102.5,26,1
9,WSH,0,0,line_drive,center,Sinker,Citizens Bank Park,3,2,1,2,-0.21,2.02,96.6,103.1,25,1
9,SD,1,0,fly_ball,left,4-Seam Fastball,Petco Park,8,0,0,2,0.78,3.37,96.6,69.5,37,0
9,MIA,0,1,ground_ball,center,Sinker,Tropicana Field,2,2,2,1,0.05,2.41,91,104.4,-6,0
9,BAL,1,0,ground_ball,left,4-Seam Fastball,New Yankee Stadium,1,0,0,0,-0.43,2.99,90.8,22.2,54,0
7,MIA,0,0,fly_ball,center,Knuckle Curve,Citizens Bank Park,6,1,0,2,0.1,1.79,78,102.9,26,1
10,HOU,0,1,fly_ball,right,4-Seam Fastball,Tropicana Field,1,1,2,2,0.47,3.6,97,93.4,58,0
8,SD,1,1,line_drive,center,Sinker,Coors Field,8,2,1,0,0.21,2.13,92.9,103.6,26,1
8,MIL,0,1,line_drive,left,Sinker,Miller Park,1,2,0,0,-0.23,2.22,92.6,108,28,1
8,WSH,0,0,ground_ball,right,4-Seam Fastball,Citi Field,5,1,3,1,-0.4,2.72,91.5,67.1,14,0
8,LAD,0,0,fly_ball,center,Split-Finger,Dodger Stadium,4,0,1,1,-0.05,2.29,88,104.3,28,1
8,TB,1,0,line_drive,right,Sinker,Marlins Park,1,0,3,1,-0.56,2.64,95.5,101.8,21,0
7,TOR,0,0,fly_ball,center,4-Seam Fastball,Nationals Park,1,0,0,1,0.62,2.34,88.7,105.2,35,1
8,CLE,0,1,line_drive,right,4-Seam Fastball,Progressive Field,2,0,0,0,-0.47,3.06,89.3,91.2,22,0
9,CWS,1,0,ground_ball,right,Cutter,Great American Ballpark,5,1,1,1,0.83,2.19,90.1,87.5,-3,0
9,CLE,0,1,ground_ball,right,Sinker,Progressive Field,6,1,0,1,0.75,2.77,87.2,104.6,5,0
8,ATL,0,0,ground_ball,left,4-Seam Fastball,Citizens Bank Park,3,0,2,2,0.65,2.86,93.3,108.2,4,0
8,MIA,0,1,line_drive,center,4-Seam Fastball,Marlins Park,8,0,2,1,0.26,2.23,91.4,103.5,28,1
8,ATL,0,0,ground_ball,center,Sinker,Citizens Bank Park,5,0,3,2,-0.8,2.85,98.8,73.3,2,0
9,CLE,0,1,line_drive,center,Sinker,Target Field,9,1,1,0,0.03,2.35,93.5,111.7,19,1
9,CHC,1,1,line_drive,center,4-Seam Fastball,Miller Park,9,1,1,2,0.73,2.04,96.1,102.6,27,1
9,PHI,0,0,line_drive,left,4-Seam Fastball,Nationals Park,8,0,0,0,-0.57,2.6,96,93.9,10,0
9,KC,0,0,line_drive,left,4-Seam Fastball,Kauffman Stadium,1,0,2,2,-0.35,2.57,93.5,100.5,25,1
8,LAD,1,0,fly_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,3,1,3,2,-0.15,2.69,91.4,105.2,32,1
8,PHI,1,0,ground_ball,left,Curveball,Citizens Bank Park,5,1,1,0,-0.05,1.53,84.3,102.1,-10,0
8,HOU,0,0,line_drive,center,Curveball,Chase Field,8,2,2,2,0.48,1.86,77.4,96.3,28,1
8,NYY,0,1,ground_ball,left,4-Seam Fastball,SunTrust Park,5,0,0,1,-1.01,2.79,93.3,87.4,-6,0
8,BAL,0,0,line_drive,center,4-Seam Fastball,Citizens Bank Park,10,0,3,1,0.22,2.41,93.2,106.7,11,1
10,HOU,0,1,fly_ball,center,Sinker,RingCentral Coliseum,5,1,0,1,0.27,2.1,93,99.2,25,1
9,BAL,1,0,line_drive,right,Changeup,Citi Field,2,1,1,0,-0.16,2.64,87.7,98.6,30,1
8,CHC,0,0,ground_ball,left,4-Seam Fastball,Great American Ballpark,5,2,2,0,-0.66,2.74,96.3,60.7,-3,0
